activity_id,user_id,lesson_id,activity_type,timestamp
58469,9445,53889,completed,2023-05-21 16:05:00
58470,39364,8581,completed,2024-03-02 04:21:00
58471,1328,7860,paused,2024-02-11 04:09:00
58472,44363,9195,started,2023-06-16 20:49:00
58473,62393,21346,viewed,2023-09-23 10:46:00
58474,36868,16391,started,2023-01-12 23:41:00
58475,73263,59970,revisited,2023-07-28 17:08:00
58476,53609,45486,completed,2024-05-01 06:39:00
58477,11168,9072,completed,2023-08-21 18:29:00
58478,73112,17909,revisited,2024-01-20 07:24:00
58479,37828,49502,started,2024-06-19 17:02:00
58480,11123,63242,revisited,2023-03-13 08:35:00
58481,33106,26945,paused,2024-02-09 19:22:00
58482,19747,41325,completed,2024-01-06 01:36:00
58483,50062,40050,revisited,2023-03-31 11:45:00
58484,56376,23823,completed,2023-11-02 22:28:00
58485,59154,6221,revisited,2023-06-26 21:52:00
58486,41886,39505,started,2024-05-03 04:40:00
58487,65667,55379,viewed,2023-01-29 10:44:00
58488,22560,27264,started,2023-08-22 10:15:00
58489,65610,44899,viewed,2023-02-07 14:20:00
58490,4610,51264,paused,2024-08-31 01:52:00
58491,30667,27191,started,2024-03-23 18:21:00
58492,63994,75669,paused,2024-11-13 03:36:00
58493,53458,74714,viewed,2023-01-17 03:57:00
58494,39253,41389,viewed,2023-06-26 04:25:00
58495,56736,3237,revisited,2024-06-02 08:37:00
58496,7717,75464,paused,2023-04-09 05:38:00
58497,692,36285,revisited,2023-02-10 10:48:00
58498,68282,47128,revisited,2024-01-24 18:48:00
58499,4097,36848,viewed,2023-09-06 15:15:00
58500,59209,37085,revisited,2023-08-05 07:45:00
58501,69090,48953,revisited,2023-04-15 04:18:00
58502,36377,79728,paused,2024-07-31 22:58:00
58503,46883,53205,revisited,2023-10-01 08:18:00
58504,45912,56129,started,2024-09-23 20:40:00
58505,75613,76275,paused,2024-10-05 00:06:00
58506,76857,20690,revisited,2023-07-15 11:54:00
58507,70624,46681,revisited,2023-07-11 17:40:00
58508,12197,76106,started,2024-08-09 19:59:00
58509,39987,34080,viewed,2023-06-25 11:49:00
58510,60823,76756,paused,2024-02-18 21:50:00
58511,28135,5398,viewed,2023-09-08 18:58:00
58512,45431,70578,completed,2023-08-26 00:11:00
58513,76203,30694,viewed,2024-03-24 02:54:00
58514,30345,149,started,2024-08-16 13:58:00
58515,473,61161,revisited,2024-02-17 04:38:00
58516,45342,31154,started,2024-03-16 06:32:00
58517,25193,11251,viewed,2024-07-18 05:46:00
58518,57233,17660,started,2024-07-25 05:46:00
58519,57726,26832,paused,2024-09-30 22:05:00
58520,14570,33369,started,2024-08-18 11:06:00
58521,55207,17255,revisited,2023-01-07 07:16:00
58522,8853,76680,revisited,2023-11-11 12:51:00
58523,22289,52662,started,2023-12-28 03:53:00
58524,67473,38199,revisited,2024-09-15 15:24:00
58525,59791,70291,started,2024-03-15 08:26:00
58526,44958,20318,paused,2023-08-10 15:41:00
58527,36649,3488,started,2024-03-06 13:06:00
58528,23999,16869,paused,2023-06-08 13:30:00
58529,32255,72947,revisited,2024-06-18 15:28:00
58530,33095,24424,started,2023-01-02 08:07:00
58531,31550,52773,viewed,2024-11-26 08:42:00
58532,7070,10016,viewed,2023-11-26 10:38:00
58533,17315,43766,paused,2024-09-03 13:17:00
58534,74186,18415,revisited,2023-07-25 04:28:00
58535,3471,7231,started,2023-08-05 13:44:00
58536,13924,51635,revisited,2024-03-20 04:30:00
58537,13543,76457,completed,2024-01-06 21:10:00
58538,48710,42270,viewed,2023-07-14 16:04:00
58539,22704,75851,viewed,2024-11-18 13:07:00
58540,3325,28547,viewed,2023-02-10 12:17:00
58541,67492,529,completed,2024-01-02 14:34:00
58542,72342,43304,completed,2023-12-10 17:52:00
58543,23108,30383,viewed,2023-12-14 08:52:00
58544,69414,41622,paused,2023-08-08 04:00:00
58545,61254,50638,paused,2024-05-08 22:54:00
58546,32203,35449,completed,2024-08-20 00:31:00
58547,31939,7284,paused,2023-06-28 20:16:00
58548,70189,32270,paused,2024-11-18 04:38:00
58549,13203,13873,paused,2024-06-11 18:35:00
58550,75969,58288,started,2023-09-15 14:15:00
58551,37937,40045,started,2024-01-07 20:57:00
58552,27992,77041,revisited,2024-11-18 04:06:00
58553,68854,28478,viewed,2023-03-22 18:09:00
58554,39260,21691,started,2024-10-16 19:31:00
58555,33209,31258,paused,2023-11-01 09:34:00
58556,79959,36753,paused,2023-08-16 02:45:00
58557,41464,42293,viewed,2023-09-02 09:43:00
58558,15994,7860,paused,2023-09-02 10:12:00
58559,51512,75223,completed,2024-04-02 00:42:00
58560,19943,74332,paused,2023-01-04 10:35:00
58561,77489,15818,viewed,2023-01-31 15:54:00
58562,24312,65264,revisited,2023-04-21 20:16:00
58563,73061,9977,revisited,2024-09-21 01:30:00
58564,42104,42538,revisited,2023-09-28 06:39:00
58565,43501,34643,paused,2023-05-27 18:13:00
58566,9076,13039,revisited,2023-11-18 04:21:00
58567,61954,65599,completed,2023-01-15 10:57:00
58568,46747,6061,revisited,2024-05-27 15:48:00
58569,36361,62986,started,2023-08-05 00:55:00
58570,47946,65767,started,2023-07-26 23:28:00
58571,73967,26043,completed,2024-08-20 06:34:00
58572,1008,33189,completed,2024-06-12 15:43:00
58573,39824,21402,completed,2023-04-08 21:23:00
58574,5346,23352,completed,2024-10-10 00:43:00
58575,76018,74766,paused,2024-10-31 06:25:00
58576,59607,5837,paused,2023-08-30 19:36:00
58577,48696,29512,revisited,2023-09-20 01:53:00
58578,6789,73953,completed,2023-09-10 11:45:00
58579,54734,52088,started,2024-03-04 10:13:00
58580,46241,1648,viewed,2023-04-29 00:20:00
58581,51770,53003,revisited,2023-07-12 13:18:00
58582,44032,71240,paused,2024-10-09 09:46:00
58583,41429,57099,started,2024-04-07 21:21:00
58584,6972,72327,completed,2023-02-22 06:02:00
58585,5995,73653,revisited,2024-08-22 03:50:00
58586,61740,37980,viewed,2023-12-06 18:24:00
58587,63866,74312,started,2023-06-15 18:53:00
58588,64931,31131,paused,2023-07-26 17:52:00
58589,59657,49786,paused,2023-09-01 07:31:00
58590,57721,9698,viewed,2023-11-13 09:44:00
58591,14651,15972,started,2023-06-26 03:15:00
58592,43679,13074,revisited,2023-11-28 13:55:00
58593,42012,73927,started,2023-06-07 14:28:00
58594,14341,41562,viewed,2023-02-05 04:43:00
58595,19261,38298,viewed,2023-10-26 14:59:00
58596,21268,26621,revisited,2023-04-10 04:29:00
58597,32700,67140,viewed,2024-03-05 06:43:00
58598,65987,64765,viewed,2024-09-07 18:32:00
58599,19127,70119,started,2023-04-23 15:58:00
58600,48596,66876,completed,2023-06-03 13:52:00
58601,5455,35712,paused,2024-03-26 12:21:00
58602,63871,60050,started,2023-03-24 02:37:00
58603,63688,41059,viewed,2024-06-11 14:03:00
58604,18904,63609,completed,2024-02-06 06:09:00
58605,1577,64997,revisited,2023-02-11 23:19:00
58606,10793,65402,revisited,2024-10-09 07:59:00
58607,68644,50849,paused,2024-03-11 16:53:00
58608,29966,15933,completed,2023-01-29 13:24:00
58609,22618,70910,completed,2024-07-16 07:17:00
58610,5473,1687,viewed,2023-07-21 06:17:00
58611,48545,72614,revisited,2023-07-30 07:44:00
58612,40224,69468,paused,2023-08-02 22:13:00
58613,28758,29924,viewed,2023-04-19 14:47:00
58614,54760,16686,started,2024-06-25 01:21:00
58615,14832,516,completed,2023-06-18 08:40:00
58616,66686,38627,viewed,2023-08-18 17:24:00
58617,32018,217,completed,2023-03-14 08:09:00
58618,52816,71785,paused,2024-09-14 09:14:00
58619,4269,26962,viewed,2023-04-07 13:20:00
58620,75321,60728,revisited,2024-07-28 14:51:00
58621,68426,55553,paused,2023-10-09 14:14:00
58622,33623,39679,completed,2023-02-26 14:50:00
58623,37443,55512,paused,2024-08-06 13:29:00
58624,10526,50221,completed,2024-08-11 21:30:00
58625,375,68789,started,2023-03-02 10:26:00
58626,23480,29550,paused,2023-11-19 03:19:00
58627,68447,64942,paused,2023-05-27 21:44:00
58628,52506,47970,paused,2023-08-10 06:28:00
58629,31268,37892,started,2024-08-01 03:40:00
58630,16521,76541,paused,2023-09-10 13:53:00
58631,39823,26351,viewed,2024-08-22 16:55:00
58632,75007,5960,completed,2023-04-01 12:33:00
58633,50465,23759,revisited,2023-03-26 02:14:00
58634,75915,51561,revisited,2023-07-27 19:35:00
58635,35304,68261,started,2023-12-20 03:42:00
58636,51860,61942,started,2024-10-12 02:41:00
58637,62042,40120,revisited,2024-05-24 22:39:00
58638,68767,57541,started,2023-03-11 19:12:00
58639,49534,79633,completed,2023-07-22 00:02:00
58640,34380,76093,viewed,2023-04-04 00:00:00
58641,16803,72410,viewed,2023-01-15 13:11:00
58642,34113,6916,started,2023-07-13 00:03:00
58643,79276,79195,completed,2024-01-08 03:42:00
58644,14270,39027,revisited,2024-01-28 16:11:00
58645,41095,27689,revisited,2023-03-03 06:00:00
58646,55884,1604,revisited,2024-05-10 01:27:00
58647,562,20419,paused,2023-10-04 22:43:00
58648,74659,15390,paused,2024-11-18 09:40:00
58649,33155,25699,revisited,2024-03-06 13:19:00
58650,35238,43291,completed,2024-05-31 07:52:00
58651,14724,42913,completed,2023-01-27 20:47:00
58652,21891,20497,revisited,2023-03-20 13:52:00
58653,39153,78018,started,2023-12-06 02:26:00
58654,47807,36246,revisited,2023-07-19 11:47:00
58655,36450,30023,completed,2023-07-25 10:31:00
58656,10284,27327,viewed,2023-11-02 13:17:00
58657,57535,23373,started,2024-10-17 19:00:00
58658,36672,72987,paused,2023-07-02 02:29:00
58659,63189,23344,revisited,2024-03-18 18:19:00
58660,53736,15778,paused,2023-09-06 22:22:00
58661,42597,43833,viewed,2024-05-15 01:43:00
58662,77468,20793,paused,2024-08-18 08:25:00
58663,74500,6871,revisited,2023-03-12 15:32:00
58664,41066,16504,viewed,2023-10-19 04:03:00
58665,7306,62583,started,2023-02-23 09:07:00
58666,74776,58762,started,2023-01-31 18:45:00
58667,48328,74836,started,2024-05-15 07:37:00
58668,7380,3460,paused,2024-11-14 01:07:00
58669,23986,34808,revisited,2024-08-07 05:19:00
58670,10148,56609,completed,2023-09-05 10:58:00
58671,58483,20995,revisited,2023-01-25 08:50:00
58672,35703,12913,started,2023-02-24 10:04:00
58673,10459,58204,completed,2024-02-29 09:49:00
58674,72348,17926,completed,2023-11-20 06:26:00
58675,61124,22453,started,2023-04-26 03:44:00
58676,2831,60844,viewed,2024-09-13 09:37:00
58677,53179,27875,viewed,2024-02-07 16:01:00
58678,8392,62458,completed,2023-09-26 17:12:00
58679,13743,39964,completed,2023-06-05 04:44:00
58680,61750,61118,revisited,2024-01-07 05:59:00
58681,53972,712,paused,2024-10-09 11:01:00
58682,44846,21766,revisited,2023-11-15 13:08:00
58683,78210,53497,revisited,2023-08-07 19:20:00
58684,43143,38048,revisited,2024-10-28 19:02:00
58685,33196,77073,started,2024-02-27 00:08:00
58686,57392,13605,paused,2024-05-19 18:46:00
58687,59320,65108,revisited,2024-06-26 19:49:00
58688,60386,45295,paused,2023-04-28 22:21:00
58689,5014,54358,revisited,2023-02-19 01:29:00
58690,38662,24327,revisited,2023-10-11 17:16:00
58691,42263,61649,paused,2024-07-15 14:23:00
58692,48456,13540,paused,2023-08-22 14:36:00
58693,52776,17347,revisited,2023-03-25 15:39:00
58694,74952,74229,paused,2023-07-15 16:37:00
58695,5379,44268,viewed,2024-04-25 20:07:00
58696,48206,25774,paused,2024-11-24 10:35:00
58697,50396,7425,paused,2023-02-10 09:57:00
58698,15414,16925,revisited,2023-05-04 23:52:00
58699,72965,65170,started,2023-10-30 06:16:00
58700,23301,42558,viewed,2023-12-13 16:34:00
58701,29274,35622,started,2024-06-08 17:32:00
58702,32483,5,completed,2023-09-13 02:32:00
58703,2905,4637,paused,2024-08-12 22:44:00
58704,55540,59573,revisited,2024-06-06 21:13:00
58705,62686,3795,paused,2023-04-25 01:33:00
58706,53279,79926,viewed,2023-06-17 19:11:00
58707,47816,510,revisited,2023-01-31 11:17:00
58708,2102,62097,revisited,2024-02-18 13:54:00
58709,40904,27525,completed,2024-03-26 11:33:00
58710,73878,64524,paused,2024-04-09 22:40:00
58711,13407,32458,viewed,2023-05-03 12:09:00
58712,37517,76894,revisited,2023-05-20 12:59:00
58713,3589,25153,viewed,2023-10-07 00:57:00
58714,45297,74575,completed,2023-07-03 11:36:00
58715,68521,42491,started,2024-01-07 02:06:00
58716,40208,46061,revisited,2024-04-26 03:31:00
58717,41102,1285,revisited,2023-07-05 04:07:00
58718,36570,40779,viewed,2023-11-17 00:58:00
58719,69215,32709,viewed,2023-07-30 10:17:00
58720,5950,12697,revisited,2023-07-25 11:46:00
58721,27069,67643,completed,2023-07-04 21:29:00
58722,2398,44012,viewed,2024-08-15 15:06:00
58723,47540,48891,paused,2024-09-08 05:29:00
58724,19532,5505,paused,2023-09-17 12:59:00
58725,31658,25904,paused,2024-05-04 19:53:00
58726,48421,50511,viewed,2024-06-28 04:53:00
58727,18981,12790,revisited,2024-04-13 04:22:00
58728,61931,37607,started,2024-04-09 16:46:00
58729,35083,834,started,2024-02-27 08:47:00
58730,6436,5748,started,2023-05-26 01:03:00
58731,65735,54031,started,2023-11-08 00:14:00
58732,56573,56328,paused,2023-12-23 05:10:00
58733,66236,9697,completed,2024-11-10 09:10:00
58734,38555,54917,started,2024-04-03 12:00:00
58735,77168,11609,revisited,2024-09-08 00:14:00
58736,60416,44076,revisited,2023-07-10 04:17:00
58737,69002,25884,viewed,2023-11-30 11:52:00
58738,71073,65928,completed,2023-04-14 15:00:00
58739,24882,63730,revisited,2024-06-29 16:56:00
58740,70296,51052,started,2024-08-14 03:24:00
58741,36781,72627,started,2024-07-20 21:53:00
58742,37859,76075,started,2023-06-06 23:45:00
58743,63275,42805,viewed,2024-01-20 05:25:00
58744,7886,27974,started,2024-11-16 18:35:00
58745,63947,66935,started,2024-11-04 15:38:00
58746,20532,72360,paused,2024-06-05 17:31:00
58747,66142,19729,revisited,2024-06-19 03:03:00
58748,7209,355,revisited,2024-06-03 17:58:00
58749,4617,55397,paused,2023-10-10 10:09:00
58750,74179,25316,paused,2023-01-13 04:38:00
58751,41839,12548,completed,2024-08-27 13:10:00
58752,75646,35549,paused,2024-09-10 23:20:00
58753,26218,66009,completed,2023-10-22 10:26:00
58754,66146,74181,viewed,2023-12-06 03:53:00
58755,78019,11152,revisited,2023-03-08 04:55:00
58756,78504,13991,viewed,2023-02-17 00:44:00
58757,47080,69522,completed,2024-09-26 04:35:00
58758,20406,41882,revisited,2023-02-19 14:33:00
58759,69721,75136,completed,2023-09-21 09:08:00
58760,37299,77332,viewed,2024-11-30 19:11:00
58761,53836,2635,viewed,2024-03-11 00:46:00
58762,45633,4396,viewed,2023-03-18 01:56:00
58763,53045,65704,revisited,2024-05-28 20:09:00
58764,71614,846,paused,2024-01-13 08:11:00
58765,1138,68683,viewed,2024-08-01 20:03:00
58766,57700,56246,paused,2023-08-06 20:08:00
58767,2606,59394,paused,2023-02-14 07:53:00
58768,38951,9996,started,2024-03-02 05:44:00
58769,18055,9120,revisited,2024-06-06 09:34:00
58770,12547,57234,completed,2024-01-17 15:41:00
58771,69282,50672,viewed,2023-05-26 15:12:00
58772,78146,49511,completed,2024-03-03 05:25:00
58773,5623,73951,paused,2024-08-31 04:53:00
58774,49031,59358,revisited,2024-03-23 15:27:00
58775,24488,24416,paused,2023-04-11 09:38:00
58776,78041,21481,viewed,2023-10-05 23:41:00
58777,24038,46745,paused,2023-11-19 13:29:00
58778,70134,49532,paused,2023-02-08 09:35:00
58779,20787,5331,completed,2023-06-21 11:25:00
58780,41077,73403,viewed,2023-09-10 14:05:00
58781,4745,44699,completed,2023-08-06 15:21:00
58782,44371,55476,completed,2024-09-18 00:11:00
58783,6424,3352,paused,2023-10-19 16:49:00
58784,6578,10780,started,2024-03-28 17:34:00
58785,47482,30193,revisited,2023-06-07 12:45:00
58786,19572,11231,completed,2023-09-27 23:14:00
58787,56129,57002,completed,2024-04-10 03:51:00
58788,40213,15209,paused,2023-02-18 22:40:00
58789,71741,50400,paused,2024-09-02 13:54:00
58790,55838,31906,revisited,2023-04-24 15:21:00
58791,33246,34377,revisited,2024-11-03 10:26:00
58792,12072,54405,viewed,2023-10-15 15:56:00
58793,17073,16373,viewed,2024-07-23 02:56:00
58794,77877,6439,revisited,2024-06-15 04:29:00
58795,9045,78003,viewed,2024-08-17 12:39:00
58796,14042,59915,viewed,2023-03-04 13:44:00
58797,15171,3474,viewed,2023-05-02 11:54:00
58798,73444,21427,viewed,2024-08-17 01:10:00
58799,50744,74962,viewed,2023-05-04 12:00:00
58800,45948,70163,completed,2024-08-04 14:59:00
58801,2387,18014,viewed,2023-04-03 02:45:00
58802,5937,60255,viewed,2024-08-07 00:16:00
58803,63311,12110,started,2024-05-24 13:49:00
58804,11613,40563,viewed,2024-08-29 08:20:00
58805,58153,77185,viewed,2024-07-19 17:01:00
58806,60276,3879,paused,2023-08-05 15:49:00
58807,28477,19747,completed,2024-10-09 20:36:00
58808,76161,14151,completed,2023-04-14 00:20:00
58809,26940,73902,paused,2023-03-19 18:43:00
58810,16740,46363,viewed,2023-09-15 19:35:00
58811,5751,34364,completed,2024-08-04 03:59:00
58812,31220,1898,paused,2024-11-27 00:28:00
58813,66424,76284,paused,2024-11-19 15:27:00
58814,25615,34720,viewed,2023-04-11 04:16:00
58815,39374,63936,paused,2024-06-20 11:51:00
58816,52141,71177,viewed,2024-03-29 05:17:00
58817,42577,7676,revisited,2023-03-28 01:52:00
58818,59693,1344,started,2024-05-03 23:23:00
58819,75485,28312,started,2023-10-24 21:31:00
58820,31894,28203,started,2024-07-13 22:38:00
58821,72761,65286,started,2023-03-20 19:51:00
58822,22082,23766,revisited,2023-10-05 06:42:00
58823,42069,73464,viewed,2024-10-02 19:22:00
58824,37399,49037,completed,2024-04-27 16:25:00
58825,364,35847,completed,2023-06-15 19:54:00
58826,33516,52024,paused,2023-08-09 19:05:00
58827,36647,407,paused,2024-10-06 03:15:00
58828,64188,23721,paused,2024-09-25 06:33:00
58829,26590,71666,started,2024-09-10 12:50:00
58830,53768,17768,paused,2023-02-21 15:25:00
58831,32735,31603,paused,2024-05-20 10:03:00
58832,36388,63730,started,2023-09-06 22:30:00
58833,32457,10436,paused,2023-07-11 21:43:00
58834,69848,46465,completed,2023-09-13 18:11:00
58835,28095,30306,revisited,2024-05-06 18:14:00
58836,78415,51007,completed,2024-03-11 00:42:00
58837,8369,13192,revisited,2023-05-24 06:50:00
58838,65928,49514,viewed,2024-11-01 02:34:00
58839,23291,77991,started,2024-04-08 09:08:00
58840,73037,17093,started,2024-03-03 06:32:00
58841,46981,12186,completed,2024-08-17 22:24:00
58842,40546,29185,viewed,2023-04-07 09:53:00
58843,16396,67819,completed,2023-02-19 08:35:00
58844,6772,47699,revisited,2024-08-01 23:42:00
58845,72316,68096,completed,2023-08-21 15:04:00
58846,6124,34704,completed,2023-04-12 18:28:00
58847,75476,60757,revisited,2023-11-10 14:59:00
58848,3969,25701,completed,2023-06-20 01:22:00
58849,24505,5729,revisited,2024-06-01 03:32:00
58850,33225,1244,started,2023-07-24 15:42:00
58851,58380,11922,completed,2024-03-20 21:16:00
58852,8303,69828,started,2023-01-29 14:20:00
58853,58273,64863,revisited,2023-05-15 07:02:00
58854,74935,76410,completed,2023-01-13 08:59:00
58855,4877,73356,revisited,2024-02-03 05:58:00
58856,51225,52938,viewed,2023-08-26 03:29:00
58857,11213,65369,viewed,2024-07-08 11:50:00
58858,51299,51488,paused,2023-10-15 11:19:00
58859,30820,26122,revisited,2023-10-18 21:52:00
58860,695,5567,paused,2023-05-19 17:17:00
58861,22344,71930,revisited,2024-05-17 19:52:00
58862,29418,49913,revisited,2024-04-17 19:32:00
58863,69924,40900,viewed,2024-07-07 00:16:00
58864,57172,13592,paused,2024-09-14 21:22:00
58865,74178,9698,viewed,2023-12-29 23:56:00
58866,19036,49297,revisited,2023-06-08 15:20:00
58867,22888,15546,completed,2024-02-13 02:15:00
58868,66975,56847,viewed,2023-07-10 09:03:00
58869,16171,64429,paused,2023-04-29 06:41:00
58870,68928,32633,completed,2023-11-29 01:46:00
58871,74674,49839,viewed,2023-04-18 12:05:00
58872,75764,41453,completed,2024-06-22 11:25:00
58873,44582,40670,started,2024-03-06 09:30:00
58874,26705,60062,paused,2024-03-24 09:37:00
58875,26083,29453,paused,2023-07-11 01:21:00
58876,32197,69997,paused,2023-03-12 20:45:00
58877,71036,36655,viewed,2023-01-03 00:19:00
58878,34677,28388,viewed,2024-06-25 12:50:00
58879,59216,8005,revisited,2024-06-10 15:58:00
58880,60039,58296,viewed,2024-06-09 02:59:00
58881,69688,57663,completed,2023-03-30 10:32:00
58882,78545,37682,viewed,2024-02-21 10:28:00
58883,30687,42428,paused,2024-01-30 14:51:00
58884,7155,1923,revisited,2023-07-24 18:40:00
58885,41611,15545,paused,2024-08-27 17:54:00
58886,20873,33481,paused,2023-04-13 10:57:00
58887,25048,74073,started,2023-08-12 10:13:00
58888,75829,41088,paused,2023-11-07 00:28:00
58889,18390,29187,paused,2024-08-07 05:43:00
58890,41133,14798,paused,2023-07-26 19:37:00
58891,77425,25961,paused,2023-11-01 00:01:00
58892,230,43579,viewed,2024-10-07 22:50:00
58893,25241,463,viewed,2024-07-20 23:14:00
58894,71816,31268,completed,2024-09-10 09:01:00
58895,30348,73016,viewed,2024-07-16 17:56:00
58896,8013,62559,paused,2023-09-07 20:40:00
58897,14882,38100,completed,2023-03-25 21:29:00
58898,8635,12543,paused,2024-03-08 18:00:00
58899,53853,60584,revisited,2023-11-16 22:35:00
58900,79391,28228,paused,2023-04-08 11:48:00
58901,12202,60373,revisited,2024-05-03 13:10:00
58902,25331,3328,completed,2023-11-28 07:29:00
58903,29819,43117,revisited,2023-09-04 03:38:00
58904,35438,29918,viewed,2023-04-02 13:54:00
58905,19689,18179,started,2023-05-11 02:50:00
58906,23484,77847,revisited,2023-12-13 06:54:00
58907,20215,68813,paused,2023-01-07 19:32:00
58908,61865,59272,revisited,2024-09-29 08:42:00
58909,50030,48463,paused,2024-11-24 09:21:00
58910,70034,52855,paused,2024-01-23 23:07:00
58911,34197,60451,started,2024-03-14 19:19:00
58912,67328,44125,viewed,2024-05-18 06:38:00
58913,11678,45523,paused,2023-08-26 19:02:00
58914,77937,21121,paused,2023-11-09 01:03:00
58915,1963,12880,revisited,2024-04-11 19:31:00
58916,28299,42308,revisited,2024-05-20 05:56:00
58917,18055,16400,paused,2023-06-11 05:07:00
58918,35234,49819,started,2023-08-01 16:40:00
58919,8179,19094,paused,2023-12-25 04:45:00
58920,24156,75291,started,2023-07-28 20:54:00
58921,43010,35553,viewed,2024-09-19 09:10:00
58922,15610,17194,viewed,2024-03-13 00:45:00
58923,69195,64118,completed,2024-10-11 14:41:00
58924,3863,53642,revisited,2023-03-26 09:21:00
58925,57497,61352,started,2024-11-02 14:27:00
58926,25890,51359,revisited,2023-05-13 22:42:00
58927,31423,54963,started,2024-02-20 12:06:00
58928,32829,19670,completed,2023-02-25 11:09:00
58929,63011,65263,revisited,2024-11-18 21:11:00
58930,11711,51883,completed,2024-01-24 11:36:00
58931,78837,6943,viewed,2023-09-26 22:42:00
58932,25922,23951,completed,2024-02-23 04:54:00
58933,26327,12252,revisited,2024-04-19 06:09:00
58934,6810,58054,revisited,2024-06-23 06:46:00
58935,21819,38593,started,2023-02-06 07:01:00
58936,37344,50548,revisited,2023-09-29 21:17:00
58937,13535,34178,completed,2023-09-17 14:21:00
58938,21014,68689,completed,2023-01-15 14:07:00
58939,53374,18715,paused,2024-02-20 00:53:00
58940,56692,12152,completed,2023-05-11 18:29:00
58941,45759,38406,revisited,2023-10-29 08:13:00
58942,18016,69973,paused,2024-11-23 14:40:00
58943,11132,25397,viewed,2023-11-23 10:48:00
58944,39266,7291,started,2024-06-25 10:37:00
58945,56082,48608,revisited,2023-09-26 00:09:00
58946,41594,65012,revisited,2023-11-16 08:05:00
58947,79929,15554,started,2023-03-02 23:41:00
58948,21427,51640,completed,2024-01-21 09:41:00
58949,23827,43075,started,2023-03-02 11:14:00
58950,28195,77172,paused,2024-01-25 04:49:00
58951,24172,66355,revisited,2024-05-18 06:53:00
58952,50670,10492,paused,2023-07-01 01:01:00
58953,79306,21533,paused,2023-12-01 22:23:00
58954,11595,22409,completed,2024-04-06 19:00:00
58955,66391,73724,paused,2024-06-27 10:29:00
58956,52895,60562,viewed,2024-03-25 04:46:00
58957,29153,39329,viewed,2023-06-25 05:31:00
58958,4574,27071,viewed,2024-02-03 01:08:00
58959,17643,55618,completed,2024-01-02 15:32:00
58960,66283,23925,viewed,2023-01-02 14:37:00
58961,5553,79438,completed,2023-08-25 15:36:00
58962,64630,52594,viewed,2024-03-19 08:49:00
58963,27052,50984,viewed,2024-11-29 03:13:00
58964,8680,25356,paused,2024-10-01 05:32:00
58965,57374,30741,started,2024-04-04 17:48:00
58966,14265,25032,paused,2024-06-11 04:23:00
58967,48885,1427,completed,2024-08-07 01:39:00
58968,68435,19180,completed,2024-07-15 11:52:00
58969,72704,78448,paused,2023-01-02 12:30:00
58970,60674,20763,paused,2024-02-25 04:15:00
58971,14704,61283,viewed,2023-02-06 02:43:00
58972,46254,68739,revisited,2024-01-06 03:00:00
58973,32660,49569,started,2024-03-31 08:54:00
58974,3697,16612,revisited,2024-10-07 07:57:00
58975,17785,37024,revisited,2024-01-20 16:02:00
58976,39654,76015,completed,2023-05-29 18:46:00
58977,70981,73491,paused,2024-07-13 22:36:00
58978,19062,43198,paused,2024-02-05 14:38:00
58979,63471,8116,revisited,2023-10-23 16:36:00
58980,14244,14544,viewed,2024-06-24 16:59:00
58981,47186,37029,started,2023-06-23 08:07:00
58982,40509,59794,completed,2024-07-14 11:02:00
58983,15383,15342,started,2023-12-21 23:01:00
58984,38490,5445,completed,2023-08-23 04:21:00
58985,39298,52160,completed,2023-03-13 23:14:00
58986,40282,45430,paused,2023-09-25 18:43:00
58987,38847,49995,paused,2023-07-05 04:18:00
58988,71332,3130,paused,2024-05-13 22:57:00
58989,17674,41802,started,2023-01-29 22:37:00
58990,40377,74953,viewed,2023-07-09 17:53:00
58991,10280,18988,viewed,2024-06-26 06:58:00
58992,72299,68224,viewed,2024-03-31 12:02:00
58993,51459,29308,paused,2024-03-21 16:40:00
58994,12349,52053,completed,2023-11-05 17:59:00
58995,22343,62353,revisited,2023-12-24 20:05:00
58996,17848,35892,viewed,2024-07-30 04:31:00
58997,34034,19309,viewed,2023-05-04 16:37:00
58998,16899,47886,revisited,2024-02-19 05:39:00
58999,63110,33311,revisited,2023-04-23 22:54:00
59000,28603,2359,started,2024-07-06 22:20:00
59001,8979,64115,viewed,2024-06-19 13:16:00
59002,40574,62823,viewed,2023-11-02 13:48:00
59003,59020,77309,viewed,2024-05-30 03:55:00
59004,71446,58813,viewed,2023-11-08 13:06:00
59005,3802,66989,paused,2023-05-03 11:22:00
59006,53492,8058,completed,2023-09-19 17:31:00
59007,45401,32352,started,2023-10-31 18:04:00
59008,57730,30777,paused,2024-02-24 04:27:00
59009,35456,57696,started,2024-08-10 00:05:00
59010,52500,1261,started,2024-06-13 17:21:00
59011,57768,7021,paused,2024-11-02 14:34:00
59012,20077,54720,viewed,2024-11-28 10:01:00
59013,14124,650,viewed,2024-06-23 02:55:00
59014,26566,11097,viewed,2023-05-26 11:53:00
59015,78747,5496,paused,2024-09-07 19:36:00
59016,6212,64348,completed,2023-08-01 11:52:00
59017,26572,31211,viewed,2024-01-09 10:57:00
59018,31317,51276,revisited,2024-03-26 04:48:00
59019,32879,13997,paused,2024-08-28 02:18:00
59020,2988,24384,viewed,2024-10-21 18:29:00
59021,21580,35682,viewed,2023-12-22 08:46:00
