enrollment_id,user_id,course_id,enrolled_at,status
68267,4784,6686,2023-09-12,inactive
68268,64321,12671,2024-04-17,active
68269,41779,23505,2023-07-09,active
68270,56450,1012,2023-02-03,active
68271,47053,12210,2024-05-21,inactive
68272,61937,3086,2023-07-23,inactive
68273,31722,7029,2024-08-06,active
68274,10044,70970,2023-11-27,inactive
68275,15017,64000,2023-09-28,inactive
68276,5103,71606,2023-09-06,active
68277,47367,56855,2023-04-04,inactive
68278,65209,17654,2023-06-21,active
68279,49860,72478,2024-09-24,active
68280,11614,51389,2023-06-03,inactive
68281,25003,71575,2024-06-08,inactive
68282,61006,13039,2023-05-07,active
68283,56140,26633,2023-03-10,active
68284,23019,50823,2024-11-22,active
68285,2523,65072,2023-01-13,active
68286,41713,61189,2024-08-17,active
68287,18582,28134,2024-08-12,active
68288,41154,74233,2024-04-10,active
68289,4837,4414,2023-02-19,inactive
68290,61239,43047,2023-07-01,active
68291,33318,3196,2023-09-10,inactive
68292,35746,74964,2024-07-11,active
68293,72710,49190,2024-04-26,active
68294,50589,2726,2023-01-10,active
68295,5710,47290,2024-08-20,active
68296,540,42628,2023-07-03,active
68297,29126,71421,2023-04-28,active
68298,24258,29960,2023-04-03,active
68299,56659,25186,2023-04-15,active
68300,16300,77901,2024-08-31,active
68301,19591,36153,2023-07-05,active
68302,21716,61948,2023-11-15,active
68303,302,62155,2024-08-30,active
68304,65455,62742,2023-12-22,inactive
68305,4565,66202,2023-03-01,active
68306,43837,68556,2024-03-10,active
68307,24929,57884,2023-10-20,active
68308,2426,22517,2023-04-12,active
68309,29232,63134,2024-08-27,inactive
68310,960,13004,2024-09-10,active
68311,42779,8661,2023-08-13,active
68312,17564,17063,2024-04-15,active
68313,28798,11080,2024-07-19,active
68314,45587,7586,2024-02-14,active
68315,19218,40915,2023-12-12,active
68316,50882,21378,2023-02-19,active
68317,75440,64530,2023-03-19,active
68318,48525,31392,2023-12-12,active
68319,6789,2559,2023-05-05,active
68320,51290,2577,2024-11-17,active
68321,1630,1607,2024-01-14,active
68322,58237,17542,2023-06-10,active
68323,75329,34482,2024-10-15,inactive
68324,29634,11342,2024-05-13,active
68325,10461,37427,2024-04-08,active
68326,7645,47536,2024-11-17,active
68327,12073,50910,2023-10-12,inactive
68328,7581,58990,2024-01-07,inactive
68329,39598,13748,2023-02-12,active
68330,60149,24094,2023-01-01,inactive
68331,67014,24110,2023-05-02,active
68332,53772,46425,2023-09-25,active
68333,62597,50981,2023-05-24,active
68334,77169,14472,2023-12-13,inactive
68335,66888,43924,2023-02-12,active
68336,63635,7518,2023-10-07,inactive
68337,57739,9518,2023-12-19,active
68338,65236,1056,2024-07-12,active
68339,9728,42059,2024-09-23,active
68340,71114,58847,2024-05-29,inactive
68341,5510,43114,2024-10-08,active
68342,29675,76608,2023-03-30,active
68343,8911,56936,2024-04-27,inactive
68344,41569,57186,2024-04-28,active
68345,16009,36847,2023-09-20,active
68346,49939,48343,2023-02-15,active
68347,43076,48260,2024-06-09,active
68348,54540,39741,2023-05-15,active
68349,69138,50263,2024-10-16,active
68350,75333,52465,2024-01-24,active
68351,71905,58601,2024-02-09,active
68352,62672,65057,2023-08-02,active
68353,70655,78940,2024-02-05,active
68354,56317,18375,2024-07-11,inactive
68355,44887,25323,2024-02-13,active
68356,68767,10405,2024-07-29,active
68357,75593,14728,2023-07-29,inactive
68358,72063,11604,2023-09-26,active
68359,59320,2484,2023-07-08,active
68360,17791,29051,2023-09-26,active
68361,8527,14685,2023-08-12,active
68362,40397,62908,2024-08-13,active
68363,17724,77797,2023-12-05,active
68364,13776,60831,2024-09-11,active
68365,65933,26944,2024-05-01,active
68366,4812,75174,2023-03-22,inactive
68367,11316,56888,2024-05-15,active
68368,21539,22334,2024-04-19,active
68369,71069,29744,2024-07-18,inactive
68370,55908,53553,2024-05-16,active
68371,23001,15255,2023-10-26,active
68372,74461,29293,2024-11-26,active
68373,28149,10102,2023-12-19,active
68374,48182,72892,2024-08-08,inactive
68375,58807,43822,2023-03-09,inactive
68376,22343,1688,2024-06-14,active
68377,63885,12831,2024-07-03,inactive
68378,59750,31900,2023-07-19,active
68379,72119,32739,2023-08-21,inactive
68380,39469,21331,2023-07-01,inactive
68381,60843,17058,2023-06-13,active
68382,70874,60850,2023-09-28,active
68383,39574,29381,2023-09-28,active
68384,14883,73289,2023-12-27,active
68385,16948,20406,2024-09-22,active
68386,28180,24720,2023-06-22,active
68387,17723,14250,2023-08-05,active
68388,18319,25136,2023-04-20,active
68389,3121,38924,2024-08-11,inactive
68390,17912,73956,2023-11-13,active
68391,58724,57302,2023-12-31,active
68392,26748,43657,2023-04-05,active
68393,18152,30654,2023-07-15,inactive
68394,29462,47543,2023-11-26,active
68395,24202,10392,2024-02-17,active
68396,73861,45268,2023-05-16,active
68397,57308,52847,2024-07-11,inactive
68398,63538,3652,2023-04-15,active
68399,32188,72725,2024-03-24,active
68400,15466,79632,2023-03-31,active
68401,23780,64111,2024-05-29,active
68402,34885,17834,2023-04-03,active
68403,31167,65871,2023-04-23,active
68404,53462,35274,2024-01-25,active
68405,61665,41048,2023-10-29,active
68406,24619,42665,2023-02-19,active
68407,1525,8716,2024-01-20,active
68408,29573,2351,2023-12-01,active
68409,50454,33045,2023-12-17,inactive
68410,56743,28906,2024-06-06,active
68411,16154,3788,2024-06-09,active
68412,7070,44,2024-05-06,active
68413,3151,8899,2023-12-13,active
68414,60216,69148,2024-04-11,active
68415,11752,77293,2024-06-13,active
68416,44555,64135,2024-08-03,active
68417,75577,44429,2024-10-24,active
68418,54416,48038,2024-07-26,active
68419,17165,14269,2023-10-25,active
68420,56444,26768,2023-12-22,active
68421,39522,48194,2024-02-12,active
68422,65790,6236,2024-01-29,active
68423,23421,12003,2023-01-31,active
68424,55406,38567,2024-09-04,active
68425,39347,37789,2024-02-17,inactive
68426,56280,51516,2023-02-27,active
68427,32802,75176,2023-02-24,active
68428,25630,26869,2023-04-27,active
68429,6395,74219,2023-04-10,active
68430,18625,66085,2023-06-18,active
68431,74705,3108,2024-07-04,active
68432,25868,35631,2023-11-03,active
68433,43111,58055,2024-08-23,active
68434,66998,53215,2023-08-14,active
68435,71095,76690,2024-08-12,active
68436,5116,26205,2023-11-23,active
68437,17249,35964,2023-09-16,active
68438,2105,39116,2024-03-19,active
68439,38622,3688,2024-02-28,active
68440,47549,41265,2023-10-09,active
68441,19552,20411,2024-03-30,active
68442,63000,45660,2023-06-23,active
68443,63564,32915,2023-10-18,active
68444,47253,40322,2023-01-28,inactive
68445,828,73308,2023-09-11,active
68446,64801,47676,2023-01-14,active
68447,4322,68142,2023-10-27,inactive
68448,73843,66151,2023-08-19,active
68449,71783,52827,2023-04-25,active
68450,68463,1878,2023-08-01,active
68451,1870,69147,2023-04-06,inactive
68452,12755,32064,2024-05-27,inactive
68453,20199,77514,2024-09-14,active
68454,73890,19961,2023-11-01,active
68455,73733,21424,2024-10-12,active
68456,35903,75116,2024-02-11,active
68457,22102,58484,2023-08-27,active
68458,18460,7785,2023-05-21,active
68459,9324,78867,2023-06-30,active
68460,70297,73887,2024-04-02,active
68461,21416,2325,2024-06-18,active
68462,47081,49724,2024-08-22,active
68463,17029,45634,2023-08-19,active
68464,17477,21002,2023-07-16,active
68465,45811,47226,2023-01-22,inactive
68466,9079,5048,2023-07-20,active
68467,24991,5665,2023-10-04,active
68468,43734,30676,2023-02-08,inactive
68469,41600,46839,2023-03-18,active
68470,15354,76429,2024-10-13,active
68471,40407,16219,2024-06-23,active
68472,61998,29264,2024-04-14,active
68473,69238,29776,2023-02-08,active
68474,6801,69216,2024-05-09,inactive
68475,46288,24466,2024-09-20,active
68476,57412,21863,2023-12-28,active
68477,70608,67874,2023-07-15,active
68478,12120,47004,2024-02-07,active
68479,71185,26264,2024-09-29,active
68480,28856,13247,2023-04-27,inactive
68481,5044,74461,2023-05-18,active
68482,45490,66655,2023-10-03,inactive
68483,40779,75162,2024-08-17,active
68484,67271,13965,2023-04-26,active
68485,66510,58622,2024-05-09,active
68486,72148,58957,2023-05-02,active
68487,5163,45665,2024-08-17,active
68488,73707,12279,2023-02-26,active
68489,32027,65772,2023-01-04,active
68490,73479,49051,2023-01-11,active
68491,48923,55370,2023-07-26,inactive
68492,51522,45097,2023-12-01,active
68493,2608,22027,2023-10-01,active
68494,71793,45754,2024-05-19,inactive
68495,31088,48129,2024-01-04,active
68496,7395,51845,2023-02-04,active
68497,72015,68007,2024-03-07,active
68498,62160,21321,2024-05-27,active
68499,9971,76040,2023-07-06,active
68500,52638,18827,2023-12-17,active
68501,57182,76780,2024-02-15,active
68502,13962,62917,2023-10-17,active
68503,19900,53537,2023-11-19,active
68504,65251,22233,2024-06-06,active
68505,42951,18036,2023-11-11,active
68506,76021,1890,2024-08-19,inactive
68507,68704,39655,2024-01-16,active
68508,52874,54833,2024-09-04,active
68509,23357,65702,2024-02-12,active
68510,43576,70932,2024-06-30,inactive
68511,11567,39694,2024-06-29,active
68512,59522,53920,2023-02-10,active
68513,60735,31339,2023-06-29,active
68514,71889,24790,2023-06-18,inactive
68515,49230,57076,2023-03-22,active
68516,20044,39384,2024-07-14,active
68517,64344,72722,2023-03-09,active
68518,21637,4970,2023-01-27,active
68519,17732,51576,2023-04-25,active
68520,44396,18766,2023-09-05,active
68521,3638,4746,2023-01-31,active
68522,64582,78250,2024-05-04,active
68523,41716,24435,2023-06-17,active
68524,10086,59119,2024-01-15,active
68525,75907,78348,2024-05-31,active
68526,32785,36609,2024-08-02,active
68527,1830,64525,2024-10-14,active
68528,9428,51721,2024-07-28,active
68529,40306,22673,2023-11-01,active
68530,77234,35281,2024-10-10,active
68531,70180,41202,2024-06-26,active
68532,51739,11204,2024-11-23,active
68533,16616,54555,2024-05-08,active
68534,64481,3574,2024-07-26,active
68535,57559,33891,2023-02-10,active
68536,12962,48965,2024-11-25,active
68537,37283,57023,2024-06-05,active
68538,11446,77990,2023-07-17,active
68539,27012,70147,2024-10-10,active
68540,65377,44399,2023-10-06,active
68541,77806,62656,2023-07-12,active
68542,41577,48240,2024-04-04,inactive
68543,52479,63914,2024-08-20,active
68544,28876,6139,2024-11-19,inactive
68545,48462,73896,2023-12-04,active
68546,56358,47701,2023-08-15,active
68547,47477,17069,2024-04-22,active
68548,32337,772,2023-08-25,active
68549,12823,24391,2023-01-10,active
68550,7749,9936,2024-09-20,active
68551,7141,69628,2023-05-15,active
68552,26739,28982,2024-09-08,active
68553,44469,52622,2023-02-28,active
68554,53150,43696,2023-01-22,active
68555,12314,46418,2023-10-29,inactive
68556,38635,76471,2024-07-14,inactive
68557,18615,7743,2024-05-25,active
68558,43296,31266,2024-03-31,active
68559,65389,12687,2024-10-09,active
68560,26410,54803,2024-11-04,inactive
68561,8272,31443,2024-09-06,active
68562,17456,47065,2023-03-18,active
68563,27540,53439,2023-02-22,inactive
68564,15757,17146,2023-12-01,inactive
68565,27507,71441,2024-08-25,active
68566,37722,26624,2023-07-16,active
68567,75775,63809,2023-12-16,active
68568,14397,61449,2024-06-13,active
68569,37730,58151,2023-05-09,active
68570,28592,62373,2024-05-10,active
68571,12454,7019,2023-03-21,active
68572,37548,19780,2024-05-22,inactive
68573,20317,65660,2024-02-02,inactive
68574,13499,76594,2024-09-24,inactive
68575,15207,70914,2023-09-16,active
68576,44353,70625,2023-01-24,active
68577,70284,26246,2023-11-08,active
68578,63930,63249,2023-11-04,active
68579,27477,74351,2023-04-15,active
68580,26773,57219,2023-10-30,active
68581,14641,34496,2024-02-11,inactive
68582,54796,43046,2024-10-24,active
68583,45188,76837,2024-01-17,active
68584,18977,33472,2023-11-18,active
68585,49678,8851,2023-05-19,active
68586,35679,62113,2024-08-18,inactive
68587,66573,17362,2024-07-30,active
68588,17331,14175,2023-06-15,active
68589,2535,34992,2023-03-09,active
68590,68308,2465,2024-02-19,active
68591,21953,17745,2023-08-30,active
68592,56580,44231,2024-03-17,active
68593,16759,39930,2024-01-25,active
68594,30049,67025,2024-01-01,inactive
68595,29613,69722,2024-11-22,active
68596,76168,75789,2024-06-21,active
68597,74416,17062,2024-05-04,inactive
68598,16616,1750,2023-04-19,active
68599,47426,64155,2024-10-10,active
68600,915,3225,2024-02-19,active
68601,9403,11023,2024-08-26,active
68602,16525,41025,2024-09-24,active
68603,20700,40500,2023-08-19,inactive
68604,1505,4476,2024-07-04,active
68605,72709,49040,2023-06-15,active
68606,17463,22987,2023-02-22,active
68607,73370,50895,2023-09-15,active
68608,4284,13139,2024-04-09,inactive
68609,27348,34496,2024-06-25,active
68610,29309,36299,2024-06-09,active
68611,52385,18020,2023-04-12,active
68612,45860,34863,2023-10-19,active
68613,20252,64599,2023-02-23,inactive
68614,55462,11945,2024-07-12,active
68615,10752,9812,2023-06-23,inactive
68616,64405,9990,2023-10-10,inactive
68617,33328,27032,2023-02-15,active
68618,76529,50081,2024-09-20,active
68619,41432,67447,2024-01-13,active
68620,73790,24898,2024-01-14,active
68621,19418,59967,2024-03-09,inactive
68622,37230,66266,2024-02-10,active
68623,8126,23613,2024-04-03,active
68624,58222,46932,2023-07-15,active
68625,58484,41391,2024-02-29,active
68626,66565,38457,2024-10-20,active
68627,30479,29343,2024-03-30,active
68628,60944,53219,2024-04-22,active
68629,34295,67570,2023-12-15,active
68630,55339,12659,2023-11-06,active
68631,19094,42299,2023-10-13,active
68632,75834,76307,2023-02-10,active
68633,56819,13552,2023-04-02,active
68634,65313,1666,2024-05-28,active
68635,77794,72111,2024-04-13,active
68636,54200,74828,2024-04-24,active
68637,54661,62786,2024-03-19,active
68638,36753,18101,2023-05-20,active
68639,5423,31551,2024-11-20,active
68640,65586,75203,2024-05-31,active
68641,31381,79395,2023-02-02,active
68642,25157,20448,2024-02-12,active
68643,19533,49615,2024-07-26,inactive
68644,74656,46262,2023-12-02,active
68645,65427,11092,2023-02-03,active
68646,60952,58033,2024-06-13,inactive
68647,80000,29315,2023-04-03,active
68648,9610,35180,2024-10-04,inactive
68649,61126,17642,2024-01-30,active
68650,51187,12716,2023-03-28,inactive
68651,60577,65811,2024-07-04,active
68652,41263,47408,2023-05-03,active
68653,30049,27794,2023-10-30,active
68654,35820,58518,2024-03-09,active
68655,74837,79237,2023-11-29,inactive
68656,75351,53280,2024-09-24,active
68657,47319,3063,2023-09-04,inactive
68658,8028,30863,2023-03-11,active
68659,62280,44441,2024-01-04,active
68660,54795,15536,2023-09-26,active
68661,44615,24376,2024-04-26,inactive
68662,70778,55926,2023-03-30,active
68663,40214,65275,2024-01-16,active
68664,65506,37819,2023-08-12,inactive
68665,24732,15199,2024-09-10,active
68666,3447,57435,2024-02-10,active
68667,46943,16904,2023-05-06,active
68668,51483,79673,2023-01-03,active
68669,70943,13428,2024-04-06,inactive
68670,76230,65613,2024-11-18,inactive
68671,23688,25889,2023-03-19,inactive
68672,13170,67495,2024-06-17,inactive
68673,29816,19098,2023-12-09,active
68674,46501,40918,2024-11-21,active
68675,52160,66113,2024-07-01,inactive
68676,26482,16368,2023-02-01,active
68677,71198,41748,2024-05-15,active
68678,58952,18767,2023-01-26,inactive
68679,15574,21149,2024-04-14,inactive
68680,32188,16402,2023-08-11,active
68681,67716,31087,2024-01-05,active
68682,77615,68138,2024-06-14,active
68683,39316,32767,2024-07-30,inactive
68684,908,77627,2023-02-11,inactive
68685,6088,71361,2024-11-04,active
68686,27153,16164,2023-09-24,active
68687,4627,25077,2023-05-16,inactive
68688,64585,17404,2024-08-30,active
68689,64487,43183,2023-11-04,active
68690,20526,40813,2023-12-04,active
68691,60604,18545,2023-12-18,active
68692,5281,25608,2024-09-29,active
68693,5795,39317,2024-03-07,inactive
68694,45038,39126,2024-08-05,active
68695,77071,6786,2024-06-30,active
68696,54001,62375,2023-08-14,active
68697,68451,67874,2023-08-04,active
68698,17162,18461,2023-03-11,active
68699,69189,51141,2024-10-21,active
68700,34518,3785,2023-12-25,active
68701,44056,16700,2024-08-20,active
68702,12939,64078,2024-01-16,active
68703,28457,56027,2023-04-12,inactive
68704,36605,36331,2023-08-30,active
68705,63722,48781,2023-04-24,active
68706,19229,31752,2024-05-06,active
68707,57649,66877,2024-04-21,active
68708,24457,67186,2024-06-28,active
68709,8421,14527,2024-04-12,inactive
68710,39811,6350,2023-12-08,active
68711,15127,12484,2023-10-21,active
68712,52369,55798,2023-07-16,active
68713,60216,58806,2024-05-29,active
68714,60188,43412,2024-10-05,active
68715,44854,45378,2024-08-07,active
68716,1682,24395,2023-10-14,active
68717,32920,8191,2024-01-08,inactive
68718,3794,51153,2023-12-10,inactive
68719,41716,58436,2024-10-08,active
68720,42360,78943,2024-07-13,active
68721,37229,35526,2024-06-23,active
68722,73947,38339,2024-02-25,active
68723,52403,17863,2024-04-24,inactive
68724,5923,24936,2024-07-02,active
68725,24894,47959,2024-05-09,active
68726,25422,25291,2023-01-25,active
68727,27875,53293,2023-11-12,active
68728,5796,19677,2023-04-24,inactive
68729,3725,47476,2024-06-30,active
68730,17765,73273,2024-05-01,active
68731,58778,74873,2024-10-31,active
68732,73723,56002,2024-09-28,inactive
68733,35472,16413,2023-06-27,inactive
68734,77034,72147,2024-02-17,active
68735,66051,63121,2024-07-18,active
68736,62470,7563,2024-05-17,active
68737,11699,66586,2024-01-06,active
68738,63614,66533,2023-07-17,active
68739,27696,76502,2023-07-10,active
68740,25022,19861,2024-03-25,inactive
68741,53260,30078,2024-11-09,active
68742,54086,27609,2023-01-24,active
68743,52328,56194,2024-02-10,active
68744,18846,23387,2024-02-24,active
68745,47982,50091,2024-10-19,active
68746,29897,2361,2023-05-30,active
68747,77700,41860,2024-03-20,inactive
68748,21977,28588,2024-01-02,inactive
68749,7306,43155,2023-02-06,active
68750,59993,72141,2023-04-09,active
68751,15663,56075,2023-11-16,active
68752,30566,1184,2023-06-19,active
68753,45282,24971,2024-04-30,active
68754,70730,51368,2023-07-01,active
68755,79218,37186,2024-04-11,inactive
68756,37400,15316,2023-10-05,active
68757,74648,42700,2024-07-09,inactive
68758,50581,24106,2023-11-03,active
68759,72366,36505,2023-01-03,active
68760,61571,78468,2024-06-15,active
68761,14362,23047,2023-05-17,active
68762,70299,33812,2024-09-22,active
68763,22075,16409,2023-03-30,active
68764,61233,6581,2024-02-16,active
68765,17975,71256,2024-08-06,active
68766,24797,4134,2023-08-22,active
68767,48941,28560,2023-04-11,active
68768,50251,18620,2024-07-12,active
68769,65709,59658,2024-10-07,inactive
68770,67633,60671,2023-06-06,active
68771,56338,1124,2023-07-12,inactive
68772,1736,76628,2024-09-13,active
68773,76289,18376,2023-07-20,inactive
68774,2757,54394,2024-10-10,active
68775,23030,36629,2024-03-20,active
68776,31362,74421,2024-09-30,active
68777,33592,19598,2023-02-03,active
68778,78471,4646,2023-07-14,inactive
68779,63815,42939,2023-12-28,active
68780,79708,60707,2024-04-03,active
68781,62990,78055,2023-12-01,active
68782,42342,5164,2024-09-15,active
68783,38737,18767,2023-01-04,active
68784,51517,27853,2023-12-28,active
68785,71952,72317,2024-01-26,inactive
68786,34693,32066,2024-10-09,active
68787,16259,37440,2023-12-10,active
68788,61764,77166,2023-06-01,active
68789,10696,61343,2023-06-16,inactive
68790,25489,68587,2024-05-27,active
68791,21125,48383,2023-11-23,inactive
68792,33761,36222,2024-11-17,active
68793,30230,77565,2024-09-29,inactive
68794,46989,67961,2024-11-06,active
68795,64707,16200,2024-10-23,active
68796,41637,33283,2023-02-01,active
68797,32802,18700,2024-10-03,inactive
68798,50582,33621,2023-04-02,active
68799,65404,30526,2024-03-31,active
68800,61488,61487,2023-10-15,active
68801,33936,5117,2024-05-19,active
68802,20977,57887,2024-06-29,active
68803,46057,612,2023-05-04,active
68804,22098,27700,2023-05-04,inactive
68805,79170,67779,2023-10-07,inactive
68806,71105,35739,2024-05-27,active
68807,47827,51951,2024-09-25,inactive
68808,55086,33992,2023-05-26,active
68809,36597,20484,2024-10-23,active
68810,4885,13644,2024-01-26,active
68811,72956,75044,2023-11-11,active
68812,79115,46621,2023-01-13,active
68813,54184,7840,2023-08-30,active
68814,15100,54912,2024-03-08,active
68815,62623,64691,2024-09-06,active
68816,56822,53591,2024-10-09,active
68817,34737,29003,2024-05-31,active
68818,59357,74084,2023-07-28,active
68819,64567,11499,2023-01-10,inactive
68820,75285,78582,2024-09-26,active
68821,9389,7276,2024-05-16,active
68822,49121,60625,2023-12-20,inactive
68823,50511,56559,2023-07-02,active
68824,26166,54209,2023-08-06,active
68825,23367,30064,2023-02-18,active
68826,55468,31112,2024-02-09,inactive
68827,8770,47117,2024-03-07,active
68828,37468,9541,2023-09-26,active
68829,61537,10892,2023-01-11,active
68830,37713,6302,2024-09-14,active
68831,41595,68693,2023-06-21,active
68832,21050,42738,2023-09-04,active
68833,19748,49972,2023-01-24,inactive
68834,31983,54729,2024-03-03,active
68835,41604,54522,2023-01-15,active
68836,78132,78314,2023-05-20,inactive
68837,11337,49140,2023-08-31,inactive
68838,14628,67726,2024-10-14,active
68839,58614,39550,2023-05-05,active
68840,31728,60617,2024-06-05,inactive
68841,76598,72964,2024-09-04,active
68842,41241,12752,2023-08-29,active
68843,25089,17970,2023-05-19,inactive
68844,33982,28283,2024-02-12,inactive
68845,51589,11616,2024-11-19,active
68846,29968,47452,2023-12-24,active
68847,71609,78049,2023-03-18,active
68848,23491,52863,2023-12-03,active
68849,4798,1073,2023-12-27,active
68850,69073,23213,2024-06-12,active
68851,67705,65447,2024-08-20,inactive
68852,5336,14310,2023-10-03,inactive
68853,615,77592,2023-06-17,active
68854,67801,8083,2023-06-20,active
68855,58609,63842,2023-09-08,active
68856,48364,46018,2023-03-18,inactive
68857,40718,34266,2023-10-31,active
68858,78933,79478,2023-03-14,inactive
68859,8803,55527,2023-12-25,active
68860,60301,8681,2024-08-30,active
68861,18928,57754,2023-11-10,inactive
68862,4082,45713,2024-02-04,active
68863,73468,65727,2024-08-05,active
68864,17986,42347,2023-12-25,active
68865,32090,10787,2024-01-03,active
68866,63,27943,2024-01-29,active
68867,2437,61911,2024-04-25,active
68868,11637,31894,2023-02-01,active
68869,50121,12472,2024-04-07,active
68870,71840,56332,2024-11-24,active
68871,33985,30068,2024-06-02,inactive
68872,35616,18590,2023-09-18,active
68873,23567,23748,2023-08-28,active
68874,73540,49313,2023-08-23,inactive
68875,24471,78814,2024-10-29,active
68876,61688,44322,2023-05-08,active
68877,42868,49400,2023-05-21,active
68878,55717,42267,2024-05-20,active
68879,68290,12958,2024-10-26,inactive
68880,51386,69288,2024-01-10,active
68881,34444,44022,2024-04-05,active
68882,73310,33473,2023-01-23,active
68883,62786,36169,2024-11-06,active
68884,66244,49273,2024-10-29,active
68885,19868,67476,2023-01-15,active
68886,39689,24094,2023-09-02,active
68887,68374,7281,2024-03-15,active
68888,46981,61339,2023-08-06,active
68889,27906,9928,2024-01-10,active
68890,10534,67891,2023-02-10,inactive
68891,30690,78009,2024-10-19,inactive
68892,39055,55304,2024-03-14,inactive
68893,61067,32033,2024-01-03,active
68894,54043,39008,2023-06-27,inactive
68895,78793,670,2024-05-09,active
68896,7370,23832,2024-04-21,active
68897,8349,43782,2024-05-11,active
68898,5044,37797,2024-01-03,active
68899,25460,6319,2024-04-22,inactive
68900,41480,58839,2024-01-17,active
68901,27844,52953,2024-07-02,inactive
68902,73185,27874,2024-08-05,active
68903,52544,27848,2024-10-19,active
68904,43168,23791,2024-03-01,active
68905,34836,54279,2023-10-02,inactive
68906,54817,33253,2024-07-16,active
68907,12852,53822,2024-09-15,active
68908,706,28155,2024-10-11,active
68909,20245,13087,2023-07-25,active
68910,45997,38349,2024-04-22,active
68911,44428,44369,2024-08-16,active
68912,66697,58784,2024-05-01,active
68913,74014,47710,2023-10-16,active
68914,16537,51019,2023-08-16,active
68915,62469,79748,2023-06-29,active
68916,17737,75300,2023-07-26,active
68917,1400,38340,2023-10-30,inactive
68918,19685,39496,2023-05-21,inactive
68919,50340,1211,2023-04-05,active
68920,52288,25686,2023-03-03,active
68921,26318,2279,2023-02-28,inactive
68922,4700,35552,2023-04-29,active
68923,33391,38251,2024-10-31,active
68924,7714,72946,2023-08-12,active
68925,1397,61753,2023-08-07,inactive
68926,46381,75310,2023-11-28,inactive
68927,59885,63997,2024-09-07,active
68928,35077,14910,2024-02-03,inactive
68929,39413,34124,2024-02-12,active
68930,53951,24533,2023-12-22,active
68931,78704,4258,2023-06-05,inactive
68932,1627,41741,2024-09-20,inactive
68933,52415,53843,2024-01-14,active
68934,25365,2150,2023-10-30,active
68935,17616,75991,2023-12-13,active
68936,10515,34020,2024-03-13,inactive
68937,48734,11699,2024-05-18,active
68938,22607,55555,2023-04-05,active
68939,57977,41061,2024-01-26,active
68940,43248,48804,2023-09-03,active
68941,12475,4738,2023-01-15,active
68942,22409,15772,2023-12-20,active
68943,13962,407,2023-02-01,active
68944,39507,64228,2024-04-24,inactive
68945,70429,21361,2024-03-08,active
68946,61272,56450,2024-04-30,active
68947,33416,349,2023-07-03,active
68948,20409,17217,2023-09-20,active
68949,69807,41508,2023-04-22,active
68950,10943,11246,2023-12-02,active
68951,48180,47663,2023-05-04,active
68952,74647,15555,2024-01-18,active
68953,41294,39163,2024-10-25,active
68954,19581,49987,2023-02-01,active
68955,40524,77769,2024-06-27,active
68956,67379,61318,2024-03-13,active
68957,22435,72002,2023-04-14,active
68958,28706,11330,2024-04-11,inactive
68959,65344,74461,2024-10-26,active
68960,19243,47594,2024-04-02,inactive
68961,4696,2955,2023-12-08,active
68962,31957,53472,2023-05-09,active
68963,59835,25250,2024-11-19,active
68964,12026,70859,2024-11-09,active
68965,46623,74900,2024-03-11,active
68966,31869,41279,2023-06-01,active
68967,19604,17517,2023-06-24,inactive
68968,65309,23541,2024-06-28,inactive
68969,47776,36219,2024-01-08,active
68970,43557,35451,2024-05-23,active
68971,31046,26603,2024-01-31,active
68972,60000,70760,2024-05-12,inactive
68973,19458,54884,2024-01-08,active
68974,19433,10680,2024-09-09,active
68975,55120,10463,2024-07-24,active
68976,67170,77214,2023-09-20,active
68977,29292,52520,2024-06-19,active
68978,30752,49933,2024-06-05,inactive
68979,73768,5110,2024-07-22,active
68980,5286,10241,2024-09-23,active
68981,65107,22753,2024-04-30,active
68982,70921,63795,2023-09-26,active
68983,61929,76226,2023-02-14,inactive
68984,70456,64970,2023-02-06,active
68985,43617,69792,2024-06-27,active
68986,7789,25624,2024-02-28,active
68987,77289,59719,2024-06-15,active
68988,51617,40857,2023-10-17,active
68989,68527,8114,2024-07-04,active
68990,23264,61406,2023-06-03,active
68991,1524,73259,2024-02-24,active
68992,70908,54485,2024-11-08,inactive
68993,53825,53141,2023-10-04,active
68994,55826,40131,2023-06-20,active
68995,1258,30679,2024-06-20,active
68996,69825,27812,2024-11-18,active
68997,62654,39057,2024-02-17,inactive
68998,52781,42774,2023-04-22,active
68999,52019,10863,2023-03-23,active
69000,28805,40359,2023-03-26,active
69001,2276,4719,2023-02-20,inactive
69002,74206,17918,2023-07-12,active
69003,65542,32295,2023-06-29,active
69004,6724,29696,2024-01-18,inactive
69005,31311,35449,2024-01-03,active
69006,32309,57203,2023-07-13,active
69007,78182,31291,2024-10-18,active
69008,41060,48549,2023-11-08,active
69009,60134,54248,2023-10-23,active
69010,11373,29638,2023-04-27,active
69011,35149,72742,2023-07-15,active
69012,11256,70935,2023-02-15,inactive
69013,24518,49287,2023-06-14,active
69014,28791,6834,2024-10-07,inactive
69015,74256,43128,2024-07-27,active
69016,4229,16568,2024-06-29,active
69017,53069,53723,2023-04-21,active
69018,52437,22919,2023-12-10,active
69019,42846,34529,2023-02-22,inactive
69020,27369,13046,2024-11-23,inactive
69021,30584,19804,2023-09-10,active
69022,70571,46601,2023-02-15,active
69023,50482,65615,2023-01-29,active
69024,10816,35132,2024-03-19,active
69025,14486,33954,2023-07-13,active
